question,answer,source,security classification
,defense,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/2020/Sep/01/2002488689/
-
1/
-
1/1/2020
-
DOD
-
CHINA
-
MILITARY
-
POWER
-
REPORT
-
FINAL",2024-03-11 Chinese Nuclear Command and Control.pdf,
,PDF,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"260
 
""MW
-
1500 Microwave Communication System

 
Global Mil
 
[
)ß*3
], 
31 
January
2010
,
 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20200128202614/http://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,globalmil,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/military/c4isr/china/ground_systems/2010/0131/117,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"261
 
Wu Yuanping and Zhao Xinli
, 252",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"262
 

CIA
, Declassified March 2011",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"March 1985
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/library/readingroom/docs/CIA
-
RDP04T00447R000100610001
-
6",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
; 
Analysis of photographic and signals intelligence 
identified UHF troposcatter 17 installations and a probable R&D facility between 1972 and October 1982",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"NPIC
, December 1982
,
 
Declassified February 2010",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"263
 

-

[

AÝ4ó
], 
PLA Daily
, 
20 February 2020
, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,mod,2024-03-11 Chinese Nuclear Command and Control.pdf,
,gov,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/power/2020
-
02/20/content_4860792",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"htm
 
264
 

-



], 
Xinhua
, 3 October 2011
,
 
https://mil",2024-03-11 Chinese Nuclear Command and Control.pdf,
,huanqiu,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/article/9CaKrnJsCv2,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"265
 

-


03
˝O
], 
China National Space 
Administration
, 27 July 2012
,
 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cnsa,2024-03-11 Chinese Nuclear Command and Control.pdf,
,gov,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/n6758823/n6758838/c6771191/content,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"266
 

-







 
C§




, 3 April 2019
,
 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cac,2024-03-11 Chinese Nuclear Command and Control.pdf,
,gov,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/2019
-
04/03/c_1124320283",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"267
 
""China upgrades ground system for first
-
generation relay satellites,"" 
Xinhua
, 16 April 2021
, 
https://global",2024-03-11 Chinese Nuclear Command and Control.pdf,
,chinadaily,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/a/202104/16/WS607978e6a31024ad0bab6220,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"268
 

˘ÕF…
], 
CCTV
, 24 July 2020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"269
 


2030
N©-˚
], 

, 20 February 2017, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,xinhuanet,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com//politics/2017
-
02/20/c_129485509",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"htm

Technology Innovation Plan for the 13
th
 





FJ
], 
Gov",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn
,
 
8 August 2016, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,gov,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/zhengce/content/2016
-
08/08/content_5098072",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"270
 
Fu Yifei [


-



N©-˚OÆ!Q
˘@˛Ì

 
Xinhua
, 24 April 2018, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,xinhuanet,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/tech/2018
-
04/24/c_1122729995",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"271
 
Yin Hao [


-

Aisixiang
 
[

], 25 September 
2017",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"272
 

-

FJGÿFJ
], 
China Aerospace News
, 29 July 2016
, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,spacechina,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/n25/n148/n272/n4789/c1383285/content,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html
; 

[
˛Z˛Ł
20

], 
Economic Daily
 
[
4ÿ
], 4 January 2020
,
 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,xinhuanet,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/politics/2020
-
01/04/c_1125420981",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"273
 
For an detailed discussion of this topic, see Peter Wood, Alex Stone and Taylor A",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Lee, 


-
 
Building the Pillars of a 
Great Space Power
,

 

, January 2021
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,airuniversity,2024-03-11 Chinese Nuclear Command and Control.pdf,
,af,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"edu/Portals/10/CASI/documents/Research/Space/2021
-
03
-
01%20Chinas%20Ground%20Segment",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"274
 
For 
example,
 
see: Zhang Yangyang [

] ""Star Chaser"" [
F-˝O
], 
Rocket Force News
, 29 August 2018",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
83
 
 
275
 

China Brief
,
 
29 May 2019
,
 
https://jamestown",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/program/the
-
peoples
-
liberation
-
army
-
strategic
-
support
-
force
-
update
-
2019/
 
276
 



], 
Weifang Municipal Party Committee
, 28 June 2019
,
 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,wfzzb,2024-03-11 Chinese Nuclear Command and Control.pdf,
,gov,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/mobile/newstext
-
13503
-
zugongwang",2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"277
 
""Reconstruction project of part of the barracks and ancillary facilities in Mentougou camp of 32039 troops"" [32039
G˘˘o
˙í˙iFP
], 
Civilian Participation in Military Service Network
 
[
5†
], 22 July 2019, 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20200421170629/http://sch,2024-03-11 Chinese Nuclear Command and Control.pdf,
,ejmrh,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/mcjhtml/guaranteeBuild/20190722/120507,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"278
 

CIA
, 
March 1985, 
Declassified March 2011
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/library/readingroom/docs/CIA
-
RDP04T00447R000100610001
-
6",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
, 22",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"279
 

NIST
, 2 January 2018
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,nist,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/news
-
events/news/2018/01/quantum
-
radio
-
may
-
aid
-
communications
-
and
-
mapping
-
indoors
-
underground
-
and
 
280
 


[
FP8`8w˙éM™˙à˘°˛_
]
 
281
 
James Bussert, 
""Chinese Submarines Pose a Double
-

SIGNAL
, December 2003
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,afcea,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/content/chinese
-
submarines
-
pose
-
double
-
edged
-
challenge",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"282
 
""Ta Tung RADCOM Station (Ta Tung VLF Communications Facility)

 
March 1969
,
 
Declassified February 2007
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/library/readingroom/docs/CIA
-
RDP78T04563A000100010023
-
7",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
 
; 

-
Class With 

[
8wM’-p
], 
EastDay
, 30 September 2017
,
 
https://mil",2024-03-11 Chinese Nuclear Command and Control.pdf,
,eastday,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/a/170930111039400
-
10",2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"283
 
Image Source: Google Earth/ Maxar
 
284
 
""The extremely low frequency ground exploration project can not only hunt underground treasures but also ""catching monsters"" 
underground"" 
[

 

 



S&T Daily
, 30 November 2020
, 
http://digitalpaper",2024-03-11 Chinese Nuclear Command and Control.pdf,
,stdaily,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/http_www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,kjrb,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/kjrb/html/2020
-
11/30/content_458563",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm?div=0,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"285
 

[
L˚G˘LO
], 
HND News
 
[
˜`5†
] 25 January 2019",2024-03-11 Chinese Nuclear Command and Control.pdf,
,https://newscdn,2024-03-11 Chinese Nuclear Command and Control.pdf,
,hndnews,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/hb/html/mobile/254279,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html
 
286
 

-

[


WEM

], 
S&T Daily
, 11 January 2020
,
 
http://stdaily",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/index/kejixinwen/2020
-
01/11/content_852907",2024-03-11 Chinese Nuclear Command and Control.pdf,
,shtml,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"287
 

[

 

39
˘p˙õ
], 
CETC
, 28 
December 2019
,
 
https://webcache",2024-03-11 Chinese Nuclear Command and Control.pdf,
,googleusercontent,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/search?q=cache:http://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cetc
-
39",2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/index,2024-03-11 Chinese Nuclear Command and Control.pdf,
,php/qiyekuaixin/648,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"288
 

[

˘°Lö
54
˘p
], 
Zhongguan Village LeJia Smart Residential Industrial Tech Alliance
, 17 July 2015
, 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20201207220159/http://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,ljsrc,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/?p=1394,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"289
 
""China's Plans for Modernizing Telecommunications
,
"" 
CIA
, 
March 1985, 
Declassified March 2011
,
 
4, 8, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/readingroom/docs/CIA
-
RDP04T00447R000100610001
-
6",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"290
 

,

CIA
, February 1986
,
 
Declassified 27 July 2012
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/library/readingroom/docs/CIA
-
RDP04T00794R000100600001
-
2",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"291
 

Report to Congress Pursuant to the FY2000 National Defense Authorization Act: 

Republic Of China
,

 
Department of Defense
, 
2002, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,andrewerickson,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/wp
-
content/uploads/2015/11/DoD_China
-
Report_2002",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
 
292
 

-
island Communications,"" 
Johns Hopkins Applied Physics Lab
, July 2020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,https://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,jhuapl,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"edu/Content/documents/Inter
-
IslandCommunications",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf, 8",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"293
 

CETC 39
th
 
RI
, Accessed November 2020, https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20190514195208/http://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cetc
-

CETC 39
th
 
RI
,
 
Accessed November 2020, 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/web/20190219193149/http://cetc
-
39",2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/index,2024-03-11 Chinese Nuclear Command and Control.pdf,
,php/yaoganjieshou,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html
; The institute may also be involved in 
development of quantum radars, see: 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/web/20190219192215/http://cetc
-
39",2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/index,2024-03-11 Chinese Nuclear Command and Control.pdf,
,php/xiangkongzhen,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html
 
294
 
The 54
th
 





CETC 54th RI
,
 
Accessed 

 
295
 
Henry",2024-03-11 Chinese Nuclear Command and Control.pdf,
,A,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Kissinger, ""Memorandum for the President 
-
 
Soviet ABM Developments,

CIA
, 
7
 
July 1969
,
 
Declassified April 2011
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/library/readingroom/docs/LOC
-
HAK
-
553
-
4
-
7
-
6",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
 
296
 
Lawrence Chung, ""Taiwan, US count on giant radar system for early warning if PLA attacks,"" 
South China Morning Post
, 7 December 2020
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,scmp,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/news/china/military/article/3112692/taiwan
-
us
-
count
-
giant
-
radar
-
system
-
early
-
warning
-
if
-
pla
-
attacks
 
297
 

Defense News
, 2 December 2020
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,defensenews,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/space/2020/12/02/the
-
space
-
forces
-
next
-
missile
-
warning
-
satellite
-
ready
-
for
-
2021
-
launch/
; 
Lisa Sodders, ""SBIRS 
GEO
-
6 Launch Closes Out Two Decades of Progress in Missile Warning, Tracking and Detection; Next
-
Gen OPIR to Take the Helm,"" 
Space 
Force News
, 11 August 2022, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,ssc,2024-03-11 Chinese Nuclear Command and Control.pdf,
,spaceforce,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"mil/Newsroom/Article
-
Display/Article/3124862/sbirs
-
geo
-
6
-
launch
-
closes
-
out
-
two
-
decades
-
of
-
progress
-
in
-
missile
-
warning
-
tracki",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"298
 
Sandra Erwin, ""L3Harris, SpaceX win Space Development Agency contracts to build missile
-
warning satellites,"" 
Space
 
News
, 5 October 2020, 
https://spacenews",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/spacex
-
l3harris
-
win
-
space
-
development
-
agency
-
contracts
-
to
-
build
-
missile
-
warning
-
satellites/",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"299
 

Space
 
News
, 31 August 2020, 
https://spacenews",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/lockheed
-
martin
-
york
-
space
-
win
-
contracts
-
to
-
produce
-
20
-
satellites
-
for
-
space
-
development
-
agency/",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"300
 
""Chinese and Russian Missile Defense: Strategies and Capabilities,"" 
Department of Defense
, 28 July 2020
, 
https://media",2024-03-11 Chinese Nuclear Command and Control.pdf,
,defense,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/2020/Jul/28/2002466237/
-
1/
-
1/1/CHINESE_RUSSIAN_MISSILE_DEFENSE_FACT_SHEET",2024-03-11 Chinese Nuclear Command and Control.pdf,
,PDF,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
84
 
 
301
 

c Ballistic 

Federation of American Scientists
, September 2015
, 8,
 
https://fas",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/wp
-
content/uploads/2015/09/DragonShieldreport_FINAL",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
; 

China Military Power Report,

 
Department of Defense
, 2 May 2019",2024-03-11 Chinese Nuclear Command and Control.pdf,
,", 55,
 
https://media",2024-03-11 Chinese Nuclear Command and Control.pdf,
,defense,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/2019/May/02/2002127082/
-
1/
-
1/1/2019_CHINA_MILITARY_POWER_REPORT",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"302
 

c Ballistic 

September 2015
,
 
32",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"303
 

USNI
, 16 November 2018
,
 
https://news",2024-03-11 Chinese Nuclear Command and Control.pdf,
,usni,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/2018/11/16/dod
-
official
-
u
-
s
-
needs
-
develop
-
new
-
counters
-
future
-
hypersonic
-
missiles",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"304
 

Air Force Global Strike Command Public Affairs
, 14 August 2020, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,minot,2024-03-11 Chinese Nuclear Command and Control.pdf,
,af,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"mil/News/Article
-
Display/Article/2314165/air
-
force
-
announces
-
gbsd
-
locations
-
at
-
three
-
existing
-
missile
-
bases",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"305
 
Ed Adamczyk, ""Test
-
firing of U",2024-03-11 Chinese Nuclear Command and Control.pdf,
,S,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"hypersonic missile hit within 6 inches of target,"" 
UPI
,
 
15 October 2020
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,upi,2024-03-11 Chinese Nuclear Command and Control.pdf,
